"","myAUC","avg_diff","power","avg_log2FC","pct.1","pct.2"
"Srrm2",0.612,0.154517367934539,0.224,0.26174093996053,0.975,0.873
"Xpo6",0.612,0.166868218825994,0.224,0.447489301411102,0.661,0.463
"St7",0.612,0.185835707642751,0.224,0.406824754038311,0.797,0.6
"Rufy3",0.612,0.158494378857805,0.224,0.348315213407685,0.79,0.62
"Zmym4",0.612,0.162842389693987,0.224,0.335381489857563,0.855,0.678
"Ptbp2",0.612,0.193145492856726,0.224,0.408589900254525,0.828,0.659
"Plekha6",0.612,0.223335857507682,0.224,0.548241226236733,0.688,0.501
"Prkg1",0.611,0.368351323512526,0.222,0.581174574185195,0.81,0.682
"Tango2",0.611,0.223638308077276,0.222,0.630711399218474,0.6,0.422
"Cntn1",0.611,0.193678699485266,0.222,0.319893133831767,0.98,0.794
"Prlr",0.611,0.459394026544709,0.222,2.82415689227615,0.252,0.032
"Nap1l5",0.611,0.260682571691154,0.222,1.16183167403099,0.388,0.182
"Zfp521",0.61,0.25820029333672,0.22,0.76734922317657,0.382,0.153
"Vwa8",0.61,0.179787838698962,0.22,0.371420570342221,0.777,0.644
"Wnk2",0.61,0.192972352245468,0.22,0.433982650243566,0.763,0.571
"Pitpnm3",0.61,0.281699458971116,0.22,0.969611372969511,0.493,0.312
"Dnajc6",0.61,0.192999314025183,0.22,0.364634869806158,0.864,0.707
"Abhd18",0.61,0.195813007266401,0.22,0.529471685599283,0.634,0.451
"Sorcs3",0.609,0.375573388844346,0.218,0.666509955899854,0.701,0.527
"Impact",0.609,0.193444280497219,0.218,0.517758220588132,0.632,0.454
"E230016M11Rik",0.609,0.238616534517065,0.218,0.79909823935421,0.471,0.274
"Elovl6",0.609,0.147451448860563,0.218,0.396515706895566,0.609,0.422
"Cntnap5c",0.608,0.359960986985897,0.216,0.778259601989906,0.502,0.296
"Dnmt3a",0.608,0.15596417579834,0.216,0.318386259341273,0.857,0.677
"Lrrtm4",0.608,0.169406302718616,0.216,0.251826254740978,0.967,0.792
"Adgrl3",0.608,0.22497891550725,0.216,0.344163388681033,0.993,0.873
"Ccdc30",0.608,0.276386117040073,0.216,0.831537529096085,0.549,0.379
"Sgip1",0.608,0.171724154570342,0.216,0.284864759223825,0.984,0.824
"Zmynd8",0.608,0.153205540717078,0.216,0.307700435596546,0.844,0.683
"Cep170",0.608,0.162609855013494,0.216,0.388440478890826,0.696,0.538
"Cstf2",0.607,0.241960647245794,0.214,0.797325234125572,0.527,0.346
"Fam120b",0.607,0.16963925088819,0.214,0.503936469684165,0.587,0.398
"Gpc6",0.607,0.351445675658666,0.214,0.584364373462913,0.694,0.492
"Slc4a7",0.607,0.190067895442524,0.214,0.564569749848766,0.556,0.369
"Crppa",0.607,0.1348383988817,0.214,0.368786732415274,0.571,0.372
"Nktr",0.607,0.166140579051799,0.214,0.324866116413509,0.882,0.726
"Podxl2",0.607,0.283560087802762,0.214,1.641068683477,0.333,0.132
"Ntng1",0.607,0.348224524679333,0.214,0.621717024960946,0.574,0.387
"Adar",0.607,0.216992476835067,0.214,0.563916197364684,0.672,0.498
"Pdss1",0.607,0.229639942842991,0.214,0.795905307149535,0.493,0.323
"Rtl4",0.606,0.40567136860489,0.212,0.826361729521358,0.585,0.426
"Slc17a6",0.606,0.371618976202331,0.212,1.97368889853074,0.297,0.093
"Ubr4",0.606,0.18257737077684,0.212,0.550170398292995,0.56,0.38
"Zfyve9",0.606,0.192880572634348,0.212,0.406295008569078,0.801,0.65
"Mdn1",0.606,0.19006194901083,0.212,0.491412767681712,0.647,0.492
"Kcnmb2",0.606,0.292067782149999,0.212,0.728697544951888,0.355,0.135
"Unc80",0.606,0.19472198279754,0.212,0.3379055635888,0.964,0.728
"Vwa5b2",0.605,0.260259401807981,0.21,1.07275272577404,0.433,0.246
"Tsc22d1",0.605,0.179299073976473,0.21,0.381577977529876,0.79,0.626
"Ubap1l",0.605,0.28025026878797,0.21,2.44591845175768,0.259,0.052
"Cep164",0.605,0.175370028744835,0.21,0.64096143841365,0.482,0.289
"Chd6",0.605,0.132797512562891,0.21,0.259953455303154,0.9,0.732
"Usp11",0.604,0.222740967869167,0.208,0.879662299962115,0.435,0.247
"Gm9866",0.604,0.280618370341341,0.208,1.01765788704216,0.444,0.263
"Pdcd7",0.604,0.220302458158623,0.208,1.41065643471668,0.308,0.106
"Tcaf1",0.604,0.163589654150367,0.208,0.3953364667041,0.719,0.546
"Ptprf",0.604,0.217425132547069,0.208,0.973203368302682,0.391,0.192
"Cxxc4",0.604,0.236816454781421,0.208,1.02899183310379,0.404,0.215
"Tmem131l",0.604,0.308899778651403,0.208,0.950567945367696,0.491,0.318
"Dchs2",0.604,0.344026657461476,0.208,1.54570130059971,0.321,0.117
"Prpf6",0.604,0.174100148269783,0.208,0.604553814271336,0.507,0.317
"Zfp804a",0.604,0.384106858865885,0.208,0.698719330073931,0.667,0.504
"Clasp1",0.604,0.173210706480993,0.208,0.350904467861284,0.833,0.677
"Cdh7",0.604,0.282523931971144,0.208,0.877295988326115,0.453,0.26
"Rnf25",0.604,0.209902727075115,0.208,0.956160970585387,0.395,0.202
"Prkn",0.603,0.166144186409023,0.206,0.268001757540623,0.967,0.88
"Gm1604a",0.603,0.227094487049692,0.206,0.941284968894136,0.386,0.18
"Cacna1g",0.603,0.25755941404267,0.206,1.22169023633971,0.368,0.177
"Gria1",0.603,0.202259149600955,0.206,0.315793089701712,0.922,0.754
"Dop1a",0.603,0.161521096778159,0.206,0.386492883017157,0.723,0.554
"Ptpn5",0.603,0.233919971633739,0.206,0.616576531994037,0.634,0.455
"Gabrb1",0.603,0.161487579215317,0.206,0.2543513852138,0.942,0.793
"Adam22",0.603,0.184072700347719,0.206,0.329137209936077,0.933,0.764
"Gm13052",0.603,0.260333838537872,0.206,1.01392536675523,0.415,0.221
"Usp45",0.603,0.174134000853845,0.206,0.504946441123919,0.598,0.421
"Usp33",0.603,0.1745523637959,0.206,0.454900335057113,0.645,0.493
"Scn2a",0.603,0.184723080596439,0.206,0.336967927570987,0.931,0.718
"Trip12",0.603,0.137174534660714,0.206,0.267881400663036,0.877,0.734
"Chm",0.602,0.137194263293516,0.204,0.35839998658067,0.665,0.481
"Afdn",0.602,0.157201709293833,0.204,0.321664506760483,0.848,0.666
"Pced1b",0.602,0.199898269245127,0.204,0.691684550709882,0.449,0.262
"Dzip1",0.602,0.188738911305598,0.204,0.588204425209679,0.54,0.365
"Mtmr7",0.602,0.217125411989171,0.204,0.613149873573301,0.616,0.445
"Cfap46",0.602,0.265664651809917,0.204,2.19888083615454,0.259,0.058
"Col25a1",0.602,0.77276857637563,0.204,1.60316573070136,0.444,0.291
"Zdbf2",0.602,0.319177593843865,0.204,1.77872743346046,0.319,0.13
"Kcnb2",0.602,0.229478700764028,0.204,0.37223158869434,0.882,0.683
"Rragb",0.601,0.197942912774097,0.202,0.737461467947864,0.455,0.275
"Pcdh11x",0.601,0.501675140296977,0.202,0.986955996037413,0.571,0.426
"Htr7",0.601,0.370709518402097,0.202,1.75351245406139,0.312,0.121
"Apc",0.601,0.146141875226769,0.202,0.256285559684124,0.955,0.834
"Chd8",0.601,0.165074322902931,0.202,0.457881353869968,0.621,0.45
"Slc35f4",0.601,0.241331832677885,0.202,0.474061622120823,0.741,0.534
"Cacna1d",0.601,0.17130276186566,0.202,0.305107499582268,0.931,0.738
"Eps15l1",0.601,0.133562990504548,0.202,0.353310589739434,0.645,0.472
"Zfp398",0.601,0.193670623589606,0.202,0.63308150640292,0.509,0.344
"Ephb2",0.601,0.205759981137544,0.202,0.8406752548779,0.417,0.229
"Sv2a",0.601,0.174907800001016,0.202,0.628801749021097,0.478,0.302
"Usp13",0.601,0.211441990980186,0.202,0.784679959675385,0.475,0.295
"Kif5c",0.601,0.200034243304593,0.202,0.41275284656685,0.826,0.648
"Dcx",0.6,0.210081963375462,0.2,0.551667663437462,0.614,0.429
"Spata7",0.6,0.192672880001283,0.2,0.568564674532261,0.576,0.417
"Scaper",0.6,0.130546263370622,0.2,0.258930501534619,0.871,0.714
"Ica1",0.6,0.176469477551525,0.2,0.353663491942778,0.855,0.654
"Srrm3",0.6,0.195189479244363,0.2,0.471658317535123,0.723,0.548
"Magi3",0.6,0.163933712806666,0.2,0.377954726637107,0.665,0.481
"Dpm1",0.6,0.173920605366914,0.2,0.452756008409262,0.65,0.493
"H13",0.6,0.213034392395591,0.2,0.815688613633727,0.446,0.275
"Mir670hg",0.6,0.276262575983359,0.2,1.09483139283133,0.368,0.176
"Mbd5",0.6,0.161645652927255,0.2,0.273554846893029,0.971,0.848
"Nmnat2",0.6,0.160735076242104,0.2,0.351621456646324,0.779,0.581
"Nbeal1",0.6,0.132601642047027,0.2,0.301294754114321,0.73,0.564
"Gpr45",0.6,0.22173918822688,0.2,0.67602062015271,0.542,0.367
"Prune2",0.599,0.206117443685094,0.198,0.685200451027026,0.487,0.32
"Kdm2a",0.599,0.109726827332956,0.198,0.26087964197183,0.717,0.555
"Htr4",0.599,0.231329235940074,0.198,0.723783116370859,0.415,0.208
"March3",0.599,0.299477790734613,0.198,1.02297607766486,0.366,0.173
"Itsn1",0.599,0.142673818018651,0.198,0.306545898314568,0.775,0.633
"Fgf14",0.599,0.185239035244289,0.198,0.274659914147134,0.998,0.859
"E130307A14Rik",0.599,0.168315586808521,0.198,0.356404468194179,0.775,0.628
"Clvs2",0.599,0.205671967865435,0.198,0.601997986939132,0.574,0.4
"Srgap3",0.599,0.166161456085499,0.198,0.302347426650025,0.913,0.723
"Stx16",0.599,0.17128733013221,0.198,0.511281334463156,0.551,0.373
"Slc25a12",0.599,0.1631430125792,0.198,0.357130870830826,0.775,0.624
"Acbd6",0.599,0.186845958894247,0.198,0.448531685413532,0.694,0.543
"Tmem163",0.599,0.383578973736441,0.198,1.11731645691241,0.359,0.167
"Glra2",0.598,0.387042139302004,0.196,1.74686619853666,0.306,0.12
"Map4k2",0.598,0.177904732610942,0.196,0.746360328611376,0.402,0.226
"Ptprs",0.598,0.208678406793467,0.196,0.43085982282934,0.815,0.642
"Pspc1",0.598,0.14228065510998,0.196,0.381088879838876,0.643,0.48
"Carmil1",0.598,0.13146449731088,0.196,0.281630728474776,0.746,0.582
"Dync1i1",0.598,0.182600057073979,0.196,0.330847490476133,0.877,0.683
"Klhl7",0.598,0.20647176538684,0.196,0.478202465955236,0.721,0.572
"Slc12a5",0.598,0.210137389506412,0.196,0.601086758422349,0.6,0.446
"Dock11",0.597,0.170595009511335,0.194,0.613978196598425,0.384,0.183
"Arhgap12",0.597,0.103295746276472,0.194,0.298709617873807,0.533,0.338
"Myh10",0.597,0.20474047327461,0.194,0.491349908800683,0.701,0.538
"Lrrtm3",0.597,0.236075757876033,0.194,0.414269775394368,0.837,0.641
"Cpne4",0.597,0.740665190084241,0.194,1.43923585334252,0.518,0.355
"Micu3",0.597,0.173759957952295,0.194,0.399084263698745,0.732,0.592
"Kcnc1",0.597,0.205424535220224,0.194,0.689460248940023,0.493,0.32
"Plppr1",0.597,0.204315567064979,0.194,0.479556599518018,0.56,0.37
"Arhgef11",0.597,0.141435096922961,0.194,0.37250500062723,0.629,0.461
"Kantr",0.596,0.178403107831864,0.192,0.682507078212934,0.44,0.264
"Paxbp1",0.596,0.139566920072205,0.192,0.358427714011549,0.661,0.505
"Hira",0.596,0.183759425458453,0.192,0.480418023692131,0.645,0.482
"Dlg5",0.596,0.195434356595545,0.192,0.820625377556569,0.379,0.199
"Cadps",0.596,0.179674506192165,0.192,0.281153609861033,0.978,0.803
"Ndufs4",0.596,0.179327687129023,0.192,0.455402608663879,0.663,0.514
"Ttc8",0.596,0.171705544941686,0.192,0.465939727083162,0.618,0.465
"Rab27a",0.596,0.2429584925725,0.192,1.493463620341,0.29,0.104
"Zfp612",0.596,0.241443184621399,0.192,1.23000030072933,0.348,0.169
"Sergef",0.596,0.200067678387927,0.192,0.552123072372799,0.6,0.436
"Eml2",0.596,0.151563071846579,0.192,0.475876519513102,0.536,0.371
"Clvs1",0.596,0.20621806514287,0.192,0.455078746320733,0.717,0.553
"Lrrc4c",0.596,0.266985793628168,0.192,0.400421124161014,0.958,0.887
"Sec61a2",0.596,0.153477367865896,0.192,0.445407225697596,0.603,0.439
"Atp1b1",0.596,0.161498279456362,0.192,0.344609640287816,0.772,0.63
"Scg2",0.596,0.318341162653052,0.192,1.94118444369852,0.281,0.101
"Nrg2",0.595,0.160392411140432,0.19,0.355441645114145,0.741,0.554
"Fhod3",0.595,0.12626362127279,0.19,0.279525731917938,0.681,0.444
"Lrpprc",0.595,0.123788092840782,0.19,0.328612489296787,0.654,0.486
"Fgd4",0.595,0.147414614823316,0.19,0.373372467423406,0.636,0.468
"Cdc14b",0.595,0.19319705311203,0.19,0.645233286404676,0.475,0.311
"Cadm1",0.595,0.158962193286681,0.19,0.253448811743108,0.953,0.853
"Msantd2",0.595,0.128370431656035,0.19,0.415369360693729,0.5,0.333
"Wdfy3",0.595,0.137147959625644,0.19,0.254743477674842,0.92,0.783
"Ppfia4",0.595,0.214490324816086,0.19,1.06933776714039,0.364,0.186
"Pam",0.595,0.254901295927001,0.19,0.451141674073207,0.837,0.696
"Afg3l2",0.594,0.177063798583347,0.188,0.617250124552186,0.496,0.338
"Ap1b1",0.594,0.159349837049638,0.188,0.552081704380888,0.487,0.329
"Scml4",0.594,0.321135371993068,0.188,2.20661851570753,0.254,0.073
"Gm28905",0.594,0.353146318341481,0.188,0.80427718938999,0.538,0.375
"Ephb1",0.594,0.196977318500432,0.188,0.395449989182705,0.643,0.486
"Hacd3",0.594,0.145451852259706,0.188,0.40639651696586,0.614,0.454
"Gm32647",0.594,0.997065574426803,0.188,2.03802161581894,0.337,0.165
"Nell1",0.594,0.286260726102168,0.188,0.512286574003779,0.605,0.422
"Epha5",0.594,0.278610977963162,0.188,0.467177448251518,0.859,0.71
"Myt1",0.594,0.147650775984601,0.188,0.691327293964269,0.357,0.177
"1110051M20Rik",0.594,0.127327974129785,0.188,0.282787342777367,0.781,0.618
"March4",0.594,0.281858205572093,0.188,1.15241979052153,0.397,0.229
"Arhgap26",0.593,0.156856793343041,0.186,0.286883763191432,0.879,0.7
"Dnm1l",0.593,0.171325171591551,0.186,0.450613822811681,0.629,0.493
"Carmil3",0.593,0.222518994426724,0.186,1.73822881608018,0.272,0.093
"Eml5",0.593,0.209232846970025,0.186,0.409030524636332,0.853,0.688
"Stat5b",0.593,0.111989116194764,0.186,0.382108943775921,0.449,0.267
"Xpo1",0.593,0.118096749959572,0.186,0.392776631017202,0.504,0.33
"Rfx7",0.593,0.155192621202941,0.186,0.333903817765234,0.786,0.627
"Ap3b2",0.593,0.20276399946951,0.186,0.740066938699419,0.471,0.318
"Nsun7",0.593,0.243527375138685,0.186,1.1412901646565,0.357,0.184
"Mir124-2hg",0.593,0.220970413500951,0.186,0.707641600148679,0.489,0.337
"Slc4a3",0.593,0.171570245058383,0.186,0.590675035228394,0.5,0.346
"Las1l",0.592,0.197479303458384,0.184,0.858352374204266,0.393,0.23
"Tcf20",0.592,0.151765825645628,0.184,0.321383559285825,0.808,0.647
"Cacng2",0.592,0.209497999683562,0.184,0.715517720246033,0.491,0.33
"Tial1",0.592,0.112744856339358,0.184,0.287818626240498,0.654,0.502
"St8sia1",0.592,0.206378019589845,0.184,0.814188361181522,0.422,0.253
"Pds5b",0.592,0.126122516356663,0.184,0.305862518335663,0.679,0.511
"Col11a1",0.592,0.442107781679593,0.184,1.81855170671818,0.283,0.109
"Med12l",0.592,0.17770629943516,0.184,0.347243549690448,0.853,0.681
"Tasp1",0.592,0.150850009710265,0.184,0.350840740700788,0.732,0.574
"Resp18",0.592,0.243035246324461,0.184,2.1524449485279,0.241,0.061
"Eda",0.591,0.322405967776239,0.182,0.969968781237154,0.406,0.238
"Taz",0.591,0.138526072442555,0.182,0.504622112255366,0.46,0.293
"Rpgr",0.591,0.139347404723092,0.182,0.450730200168712,0.527,0.364
"Tmem196",0.591,0.227468573132487,0.182,0.945045864373093,0.375,0.203
"Ptprr",0.591,0.255692230132475,0.182,0.594690467937422,0.641,0.493
"Rufy2",0.591,0.174370684786996,0.182,0.450002124749872,0.647,0.51
"Fam184a",0.591,0.164935561412368,0.182,0.459692418028221,0.571,0.406
"Ncoa7",0.591,0.135803613343717,0.182,0.301908012245018,0.766,0.602
"Grik4",0.591,0.15896453001528,0.182,0.36087914131488,0.621,0.439
"Usp47",0.591,0.140332603695943,0.182,0.341068558249801,0.685,0.537
"Gas2",0.591,0.1964255120413,0.182,0.651787938608906,0.473,0.308
"Sptbn4",0.591,0.173982779919969,0.182,0.396542449746539,0.743,0.584
"Lcorl",0.591,0.225103907583342,0.182,0.483510423137056,0.674,0.514
"Uty",0.59,0.129163512485778,0.18,0.29229200375378,0.748,0.596
"Uggt2",0.59,0.162955478106718,0.18,0.383151701488651,0.73,0.57
"Hecw1",0.59,0.156086634046332,0.18,0.283289954746984,0.888,0.669
"Abca5",0.59,0.155491441888573,0.18,0.463929232581679,0.571,0.412
"0610010F05Rik",0.59,0.153823089743067,0.18,0.405249332581218,0.65,0.489
"Crtc3",0.59,0.136481151381443,0.18,0.377874351211996,0.569,0.421
"Rundc3b",0.59,0.166192304291965,0.18,0.442920731399583,0.627,0.478
"Hook1",0.59,0.160287755808245,0.18,0.420702417873359,0.667,0.505
"Fbxo10",0.59,0.189363808714355,0.18,0.979512500328267,0.342,0.176
"Cdh22",0.59,0.287765836046637,0.18,1.68313990792781,0.29,0.121
"Armc9",0.59,0.177865979741792,0.18,0.489641135207575,0.603,0.463
"Tmem241",0.589,0.17566368786,0.178,0.749440056842088,0.375,0.207
"Usp14",0.589,0.157086894551466,0.178,0.490536145730476,0.533,0.382
"Samd12",0.589,0.192673861498763,0.178,0.32000113458838,0.962,0.743
"Rasgrf2",0.589,0.144315015610648,0.178,0.340669939004938,0.583,0.376
"Mest",0.589,0.252113195207787,0.178,1.17831254750098,0.35,0.185
"Dlx6os1",0.589,0.266608758795926,0.178,0.93242729411135,0.31,0.13
"Nfx1",0.589,0.142662767270899,0.178,0.365398543071661,0.656,0.514
"Nol4l",0.589,0.18981942852354,0.178,0.598330775582116,0.52,0.376
"Ttc21b",0.589,0.187865326758885,0.178,0.648869498323183,0.478,0.332
"Gm16083",0.589,0.210934913853231,0.178,0.992501261552962,0.339,0.17
"Arhgap6",0.588,0.306684952996192,0.176,0.922391032775493,0.35,0.181
"Apoo",0.588,0.196278488750574,0.176,0.82997982620773,0.402,0.244
"Dok6",0.588,0.164695153741813,0.176,0.282333938656988,0.933,0.731
"Ptchd4",0.588,0.186677999801132,0.176,0.393038592042641,0.612,0.446
"2610037D02Rik",0.588,0.142223878350205,0.176,0.396965515134329,0.583,0.43
"Ep300",0.588,0.101857970970406,0.176,0.257811824623679,0.676,0.517
"Sybu",0.588,0.144671732234582,0.176,0.292228547285775,0.826,0.665
"Pabpn1",0.588,0.14353987956322,0.176,0.467144038259915,0.511,0.365
"Timp2",0.588,0.136905601937385,0.176,0.661564207843562,0.326,0.152
"Atp6v0a1",0.588,0.141479551275829,0.176,0.291696481237378,0.826,0.676
"Canx",0.588,0.142305138456065,0.176,0.430013856946777,0.507,0.361
"Zfp941",0.588,0.234172034966403,0.176,1.40741501749811,0.301,0.139
"Grip2",0.588,0.202616652934064,0.176,1.76087982632338,0.252,0.078
"G3bp2",0.588,0.158775496500142,0.176,0.55229522398327,0.469,0.316
"Srrm1",0.588,0.119303686866757,0.176,0.273198883141373,0.732,0.593
"Fam219a",0.588,0.138323405573906,0.176,0.328737813069718,0.71,0.556
"Setx",0.588,0.149133199406241,0.176,0.434056760243113,0.569,0.415
"Wnk3",0.587,0.214877321268493,0.174,1.14948039527244,0.328,0.168
"Pkd1",0.587,0.131026385440263,0.174,0.342034468078885,0.663,0.509
"Rps6ka2",0.587,0.250563365225686,0.174,0.767503848805706,0.5,0.354
"Slc22a17",0.587,0.171364444217264,0.174,0.631777443545781,0.449,0.3
"Cwc27",0.587,0.132295959589349,0.174,0.321320084280264,0.681,0.545
"Mipol1",0.587,0.135842377362864,0.174,0.483711139506844,0.431,0.265
"Ogdh",0.587,0.118114302494703,0.174,0.284523861997544,0.694,0.551
"Thsd4",0.587,0.206596375822884,0.174,0.655078133026817,0.393,0.231
"Mast1",0.587,0.219321694533286,0.174,1.20562749905341,0.33,0.174
"Tecr",0.587,0.144398366235608,0.174,0.480929777654676,0.498,0.345
"Vps35l",0.587,0.0964686901187644,0.174,0.279274465006295,0.562,0.407
"Tenm4",0.587,0.204310898172576,0.174,0.331507295693583,0.922,0.716
"March8",0.587,0.168254540838712,0.174,0.570310072378462,0.44,0.289
"Ift81",0.587,0.135787395533222,0.174,0.472000404814357,0.478,0.325
"Tm9sf4",0.587,0.130395577365202,0.174,0.478596192509983,0.458,0.303
"2700054A10Rik",0.586,0.208344820376117,0.172,0.764603564299559,0.4,0.25
"Efcab1",0.586,0.273413077136779,0.172,1.85974960536053,0.252,0.089
"March11",0.586,0.311552669460959,0.172,1.082724505294,0.415,0.281
"A330102I10Rik",0.586,0.237224278397775,0.172,0.720003753019707,0.498,0.356
"Acat1",0.586,0.170713464537589,0.172,0.565541816970724,0.482,0.34
"Kirrel3",0.586,0.190048751986073,0.172,0.294316805239053,0.844,0.704
"Fam168a",0.586,0.143573391266932,0.172,0.275812688847997,0.882,0.74
"Map6",0.586,0.147687589096237,0.172,0.438333402550128,0.565,0.424
"Kdm5a",0.586,0.11695916315226,0.172,0.318167527914389,0.614,0.46
"Prkacb",0.586,0.126424033214233,0.172,0.301178107555304,0.676,0.534
"Atp2b4",0.586,0.276319825812581,0.172,0.928041525727753,0.411,0.255
"Trpc5",0.585,0.328359908598587,0.17,0.893458497412356,0.444,0.296
"Zbtb7c",0.585,0.316011330894833,0.17,1.40061318376206,0.288,0.128
"Ttc39c",0.585,0.199534043357895,0.17,0.838891175242698,0.386,0.233
"Kif2a",0.585,0.135544883897921,0.17,0.365514590872808,0.607,0.472
"Gng4",0.585,0.256249060333797,0.17,2.21775178889409,0.228,0.062
"Gm32442",0.585,0.313606279220704,0.17,1.61393335873329,0.292,0.134
"Trim37",0.585,0.133302220082724,0.17,0.353745057606825,0.634,0.494
"Soga3",0.585,0.129479628988343,0.17,0.293012968226889,0.759,0.616
"Grm1",0.585,0.196093148961091,0.17,0.349180731617184,0.732,0.555
"Sacm1l",0.585,0.135997326625083,0.17,0.366025314176378,0.612,0.475
"Cep70",0.585,0.193255076324434,0.17,0.559023923027051,0.565,0.431
"Mcph1",0.585,0.142267361280405,0.17,0.409847204438678,0.565,0.426
"Gm38393",0.585,0.157882686502064,0.17,0.588998301872227,0.478,0.323
"Limk1",0.585,0.197248570785539,0.17,1.42141673356646,0.268,0.103
"Hectd4",0.585,0.155718705064379,0.17,0.333258792109728,0.795,0.649
"Nop56",0.585,0.158412124966922,0.17,0.619093292324313,0.435,0.291
"St8sia6",0.585,0.269452037745643,0.17,2.48408981484109,0.199,0.031
"Pacs1",0.584,0.10921501591109,0.168,0.254961700410714,0.714,0.564
"Spink10",0.584,0.228207739357381,0.168,1.03090166251693,0.371,0.223
"Ano6",0.584,0.152819471585476,0.168,0.378372939340791,0.634,0.491
"Lrrc3b",0.584,0.29068736183251,0.168,1.01623959465632,0.422,0.281
"Simc1",0.584,0.168093517592785,0.168,0.696391110791037,0.395,0.241
"Zzef1",0.584,0.125009910192273,0.168,0.291907336188515,0.732,0.587
"Ccdc82",0.584,0.160729211481469,0.168,0.801660782475755,0.321,0.158
"Zkscan2",0.584,0.167086022802919,0.168,0.724625992191702,0.386,0.239
"Chd2",0.584,0.122198737555828,0.168,0.25029969638058,0.79,0.657
"B130024G19Rik",0.584,0.349968258261805,0.168,1.46323841272507,0.272,0.109
"Gmcl1",0.584,0.134831958754541,0.168,0.376465979421564,0.609,0.472
"Zmym6",0.584,0.130057797872096,0.168,0.484510187631044,0.455,0.299
"Psmb2",0.584,0.128356012810968,0.168,0.406983563473611,0.516,0.38
"Cachd1",0.584,0.151635269820682,0.168,0.528886093783035,0.348,0.18
"Glrb",0.584,0.102828017765731,0.168,0.267669398335835,0.643,0.496
